2017-18,Celtics,Bulls,44,34,92,86,12,7,32,19,17,17,21,25,29,24,9,4,6,15,117,92
2017-18,Knicks,Celtics,36,33,79,86,8,13,14,38,22,14,26,19,13,17,8,11,17,10,102,93
2017-18,Celtics,Heat,30,33,80,75,13,10,32,28,16,14,21,25,18,23,5,6,10,15,89,90
2017-18,Pacers,Celtics,37,44,79,79,7,16,21,26,30,8,38,14,14,26,12,6,13,20,111,112
2017-18,Grizzlies,Celtics,32,39,79,80,14,14,34,30,15,10,17,14,18,21,8,6,14,17,93,102
2017-18,Celtics,Jazz,35,40,86,83,9,13,31,25,16,14,19,18,20,19,10,6,9,16,95,107
2017-18,Celtics,Nuggets,47,45,79,91,11,9,25,28,19,19,24,26,29,22,10,8,14,16,124,118
2017-18,Bulls,Celtics,39,33,81,83,12,10,29,40,18,9,25,14,23,22,9,2,9,16,108,85
2017-18,Pistons,Celtics,28,33,84,79,10,11,33,30,15,14,19,18,14,16,7,4,10,14,81,91
2017-18,Spurs,Celtics,38,38,81,83,8,11,27,38,21,15,24,17,16,14,6,10,13,14,105,102
2017-18,Celtics,Mavericks,36,34,87,86,12,9,34,28,13,13,17,17,25,19,8,7,12,11,97,90
2017-18,Celtics,Bucks,43,35,78,78,10,9,22,21,15,21,19,24,25,17,5,6,15,10,111,100
2017-18,Celtics,Suns,42,48,80,101,14,7,31,24,18,8,23,11,32,24,8,8,9,12,116,111
2017-18,Celtics,76ers,40,35,79,84,12,16,29,32,16,11,20,18,25,24,7,11,17,19,108,97
2017-18,Celtics,Pistons,40,44,77,85,16,11,33,25,12,19,21,23,27,26,2,8,17,8,108,118
2017-18,Pacers,Celtics,38,45,78,80,7,10,23,25,15,8,15,9,20,22,9,8,19,15,98,108
2017-18,Celtics,Magic,42,41,91,95,17,9,42,24,17,12,25,19,27,21,6,6,9,12,118,103
2017-18,Heat,Celtics,40,35,81,84,10,9,28,26,14,19,16,27,20,19,3,11,16,11,104,98
2017-18,Mavericks,Celtics,39,38,96,84,7,13,33,36,17,21,20,26,18,24,7,8,11,17,102,110
2017-18,Celtics,Warriors,26,33,79,82,7,10,32,32,33,12,38,19,15,22,8,9,15,15,92,88
2017-18,Nets,Celtics,39,39,88,86,14,9,35,27,10,22,16,27,26,15,4,8,15,14,102,109
2017-18,Celtics,Raptors,35,32,87,69,10,10,26,24,15,20,19,23,24,18,9,8,15,17,95,94
2017-18,Celtics,Hornets,30,31,84,80,9,6,31,22,21,19,25,33,15,20,6,5,13,14,90,87
2017-18,Celtics,Lakers,38,37,98,85,7,5,29,24,24,17,31,23,20,16,8,8,14,20,107,96
2017-18,Magic,Celtics,33,39,91,89,6,11,29,33,16,15,18,20,18,26,4,10,13,14,88,104
2017-18,Thunder,Celtics,35,36,87,84,13,13,35,28,11,16,14,24,20,23,4,6,12,11,94,101
2017-18,Celtics,Kings,40,35,82,81,17,6,41,20,16,10,19,12,30,24,10,10,18,15,113,86
2017-18,Celtics,Spurs,42,36,88,87,11,12,31,26,13,10,16,20,24,24,10,8,15,11,108,94
2017-18,Heat,Celtics,34,34,79,81,7,6,31,23,15,22,16,26,17,15,6,11,19,12,90,96
2017-18,Bucks,Celtics,35,33,77,78,11,11,25,30,8,19,14,22,22,21,6,7,17,16,89,96
2017-18,Celtics,Knicks,37,36,75,85,14,1,29,12,22,16,27,25,26,20,11,8,14,14,110,89
2017-18,76ers,Celtics,35,35,92,84,10,10,32,29,12,22,16,32,20,16,7,4,17,19,92,102
2017-18,Celtics,Bucks,39,38,91,76,11,7,28,21,11,25,21,30,23,19,12,6,15,15,100,108
2017-18,Cavaliers,Celtics,38,36,83,88,5,8,22,32,21,19,25,25,19,24,3,11,17,12,102,99
2017-18,Cavaliers,Knicks,37,43,94,85,6,12,24,27,18,12,28,13,15,30,9,10,16,15,98,110
2017-18,Knicks,Cavaliers,46,40,87,85,11,19,30,45,6,24,12,28,26,29,4,9,14,11,109,123
2017-18,76ers,Cavaliers,50,45,101,87,14,16,39,34,18,24,21,33,35,24,11,6,12,15,132,130
2017-18,Cavaliers,Wizards,42,47,77,94,13,9,27,21,22,12,28,14,26,34,10,8,16,15,119,115
2017-18,Cavaliers,Raptors,38,42,77,94,13,11,30,34,23,11,26,14,18,28,8,7,12,11,112,106
2017-18,Cavaliers,Mavericks,35,32,85,79,11,13,26,37,17,10,23,11,21,15,7,5,11,15,98,87
2017-18,Cavaliers,Pelicans,43,43,90,89,10,11,24,26,11,5,15,6,22,25,6,4,10,11,107,102
2017-18,Hornets,Cavaliers,39,45,76,93,5,11,21,28,22,17,24,20,20,22,2,9,13,6,105,118
2017-18,Heat,Cavaliers,37,31,78,85,9,4,29,26,15,13,20,19,24,15,10,8,16,15,98,79
2017-18,Nets,Cavaliers,38,44,83,87,17,12,37,28,21,21,26,26,27,25,7,5,10,11,114,121
2017-18,Cavaliers,Suns,47,38,95,87,8,7,29,28,18,12,24,20,23,24,9,9,14,17,120,95
2017-18,Cavaliers,Raptors,47,47,78,88,15,15,24,34,23,20,28,23,28,32,3,4,10,7,132,129
2017-18,Cavaliers,Bucks,43,45,87,88,15,8,38,31,23,19,27,20,24,26,4,11,15,15,124,117
2017-18,Bulls,Cavaliers,41,44,91,87,16,13,34,37,11,13,15,20,30,25,4,4,12,13,109,114
2017-18,Trail Blazers,Cavaliers,43,41,96,80,12,11,35,33,15,12,19,21,26,17,4,5,7,11,113,105
2017-18,Suns,Cavaliers,38,43,98,87,6,17,32,35,25,26,30,30,17,25,10,12,18,20,107,129
2017-18,Lakers,Cavaliers,48,41,96,88,13,12,34,31,18,19,20,23,30,22,9,4,13,12,127,113
2017-18,Clippers,Cavaliers,43,39,89,87,11,12,28,36,19,12,30,18,25,22,6,10,14,13,116,102
2017-18,Nuggets,Cavaliers,42,44,86,87,10,13,27,29,14,12,18,18,22,25,7,10,21,10,108,113
2017-18,Cavaliers,Pistons,43,34,88,87,12,12,33,34,14,10,17,15,29,17,8,9,14,12,112,90
2017-18,Cavaliers,Nuggets,46,47,88,86,9,19,24,35,16,13,21,15,25,35,5,4,9,9,117,126
2017-18,Cavaliers,76ers,36,40,87,90,9,10,32,30,16,18,23,27,23,22,4,4,10,10,97,108
2017-18,Cavaliers,Nets,50,44,97,82,12,12,24,32,17,23,27,30,24,29,7,6,11,13,129,123
2017-18,Cavaliers,Spurs,38,38,91,86,8,9,34,19,10,25,14,32,18,22,8,11,16,10,94,110
2017-18,Grizzlies,Cavaliers,33,40,84,87,9,11,24,29,14,21,18,22,22,26,10,13,23,18,89,112
2017-18,Cavaliers,Wizards,42,44,84,92,8,12,35,30,11,10,19,10,20,29,5,9,13,11,103,110
2017-18,Thunder,Cavaliers,40,45,90,88,11,16,35,36,21,14,30,22,23,24,6,6,11,7,112,120
2017-18,Cavaliers,Timberwolves,52,54,88,93,21,19,41,33,15,11,23,12,33,33,5,7,16,12,140,138
2017-18,Magic,Cavaliers,46,36,88,84,6,12,22,37,18,14,27,20,27,19,7,4,13,14,116,98
2017-18,Cavaliers,Rockets,34,44,87,93,8,19,30,51,12,13,16,16,22,28,4,6,11,9,88,120
2017-18,Cavaliers,Heat,28,36,80,83,6,3,26,28,29,14,38,25,18,17,9,8,16,20,91,89
2017-18,Pistons,Cavaliers,49,38,93,84,9,13,23,35,18,25,28,32,30,24,12,2,11,15,125,114
2017-18,Cavaliers,Pistons,42,40,83,95,15,14,35,36,22,10,26,13,27,31,2,5,10,6,121,104
2017-18,Cavaliers,Pacers,46,43,82,91,13,13,37,31,10,9,13,11,27,27,13,13,21,16,115,108
2017-18,Spurs,Cavaliers,47,35,94,72,8,6,28,21,12,26,16,31,23,19,11,6,10,18,114,102
2017-18,Cavaliers,Thunder,46,58,89,100,10,14,37,30,22,18,27,28,32,37,7,9,15,14,124,148
2017-18,Cavaliers,Magic,38,41,85,88,10,5,34,22,18,16,27,21,22,25,8,12,20,15,104,103
2017-18,Cavaliers,Warriors,43,41,94,85,7,12,28,32,15,24,22,30,26,33,9,8,15,17,108,118
2017-18,Pacers,Cavaliers,39,37,85,85,10,7,21,34,9,14,12,19,16,19,5,12,14,12,97,95
2017-18,Raptors,Cavaliers,53,34,106,89,18,6,42,26,9,25,13,30,31,18,3,3,9,10,133,99
2017-18,Timberwolves,Cavaliers,52,37,100,84,10,13,31,38,13,12,17,16,30,26,6,0,5,14,127,99
2017-18,Magic,Cavaliers,49,47,98,94,14,15,37,34,15,22,22,31,29,25,5,11,20,18,127,131
2017-18,Cavaliers,Trail Blazers,43,42,83,90,13,13,32,32,28,13,37,19,28,25,11,5,10,15,127,110
2017-18,Jazz,Cavaliers,38,34,82,81,10,12,31,40,18,21,21,26,24,20,12,6,11,15,104,101
2017-18,Kings,Cavaliers,41,32,79,74,12,12,30,31,15,19,18,25,25,19,8,9,11,12,109,95
2017-18,Warriors,Cavaliers,38,28,82,88,10,15,37,36,13,21,17,25,28,12,7,8,15,14,99,92
2017-18,Cavaliers,Bulls,42,47,82,85,12,12,29,31,19,6,22,8,25,34,10,8,12,14,115,112
2017-18,Bucks,Cavaliers,43,40,82,80,11,16,29,41,22,20,27,24,27,26,12,9,14,14,119,116
2017-18,Wizards,Cavaliers,39,41,91,87,12,14,33,34,9,10,16,12,20,24,4,6,10,9,99,106
2017-18,Cavaliers,Jazz,42,37,79,81,10,17,22,34,15,9,17,14,30,24,9,9,12,12,109,100
2017-18,Cavaliers,Lakers,43,47,86,95,15,9,36,31,20,9,25,14,32,33,10,7,17,18,121,112
2017-18,Cavaliers,76ers,36,37,75,78,14,11,29,33,19,13,25,13,26,31,12,10,18,19,105,98
2017-18,Pacers,Cavaliers,38,37,86,85,15,11,39,36,15,17,24,22,21,23,7,4,10,13,106,102
2017-18,Cavaliers,Kings,37,39,78,86,14,10,39,32,13,7,21,13,28,25,5,15,15,14,101,95
2017-18,Bulls,Cavaliers,34,42,82,81,9,13,34,36,14,16,18,17,21,22,4,6,11,8,91,113
2017-18,Cavaliers,Grizzlies,42,43,75,84,11,13,24,23,21,12,23,14,24,31,8,6,11,13,116,111
2017-18,Cavaliers,Heat,40,37,81,84,11,10,33,31,17,13,23,20,21,24,12,7,14,15,108,97
2017-18,76ers,Cavaliers,36,41,96,86,3,15,28,37,16,16,20,20,15,25,6,7,14,12,91,113
2017-18,Cavaliers,Hornets,38,36,83,94,13,11,39,29,11,16,15,27,25,25,4,4,12,9,100,99
2017-18,Cavaliers,Nets,43,42,82,81,14,14,34,37,19,11,27,16,21,26,8,5,10,19,119,109
2017-18,Pistons,Cavaliers,34,42,77,80,13,16,30,33,7,16,13,17,23,28,7,4,14,11,88,116
2017-18,Cavaliers,Clippers,42,46,90,103,11,10,33,35,23,11,29,14,24,29,9,7,15,15,118,113
2017-18,Hornets,Cavaliers,41,42,86,95,6,13,26,38,19,18,28,20,21,25,7,9,13,14,107,115
2017-18,Knicks,Cavaliers,38,35,88,88,8,16,25,45,17,18,22,22,19,21,13,7,17,20,101,104
2017-18,Mavericks,Cavaliers,39,35,92,81,10,12,34,31,16,29,21,35,21,18,7,8,11,17,104,111
2017-18,Rockets,Cavaliers,36,45,77,81,16,12,46,27,29,11,36,14,21,24,11,9,22,18,117,113
2017-18,Cavaliers,Bucks,41,47,82,83,9,13,18,30,33,12,38,16,18,29,7,6,13,16,124,119
2017-18,Wizards,Cavaliers,45,46,84,82,11,12,28,27,21,26,31,28,25,20,5,11,16,15,122,130
2017-18,Cavaliers,Pacers,43,49,86,90,7,16,31,26,14,10,20,13,25,35,6,9,16,14,107,124
2017-18,Cavaliers,Knicks,31,42,81,89,10,13,33,28,23,17,27,21,20,27,5,9,15,14,95,114
2017-18,Pelicans,Cavaliers,49,36,95,78,13,12,33,32,12,17,16,23,33,19,10,8,11,18,123,101
2017-18,Nets,Cavaliers,40,39,93,81,17,12,46,35,15,17,21,26,22,21,11,5,13,21,112,107
2017-18,Cavaliers,Bulls,43,42,83,88,16,17,38,33,17,11,22,13,28,28,5,3,9,12,119,112
2017-18,Cavaliers,Magic,33,40,86,90,7,17,25,35,20,17,27,20,15,28,4,7,16,12,93,114
2017-18,Bucks,Cavaliers,38,44,82,81,11,11,35,26,10,17,12,17,23,25,9,8,15,18,97,116
2017-18,Pelicans,Spurs,52,37,88,92,5,8,19,24,13,16,19,19,30,22,11,9,19,17,122,98
2017-18,Clippers,Pelicans,45,44,98,95,2,11,17,30,8,14,19,20,29,34,6,13,16,8,100,113
2017-18,Warriors,Pelicans,49,49,90,87,15,11,33,27,7,17,11,22,31,39,3,15,17,8,120,126
2017-18,Suns,Pelicans,37,45,94,99,9,16,33,38,20,16,26,20,20,29,8,9,14,15,103,122
2017-18,Pelicans,Grizzlies,45,37,86,93,16,10,36,32,17,11,19,15,32,19,14,9,18,21,123,95
2017-18,Pelicans,Thunder,38,41,83,95,11,9,32,31,17,18,23,25,28,24,13,13,21,18,104,109
2017-18,Pelicans,Trail Blazers,43,44,94,105,4,10,24,32,13,9,14,10,28,20,3,11,16,10,103,107
2017-18,Rockets,Pelicans,45,38,93,96,18,6,47,21,6,9,8,12,22,19,10,10,22,16,114,91
2017-18,Pelicans,Lakers,52,43,95,87,6,17,24,39,18,22,22,28,28,19,13,4,10,16,128,125
2017-18,Pelicans,Pacers,34,34,79,93,8,7,23,22,20,17,24,18,15,15,4,13,20,15,96,92
2017-18,Pelicans,Mavericks,48,43,91,90,10,10,25,35,9,9,15,11,33,25,5,4,9,8,115,105
2017-18,Pelicans,Rockets,41,39,83,93,8,15,24,41,11,14,12,18,18,19,4,8,12,8,101,107
2017-18,Spurs,Pelicans,37,36,99,90,7,6,26,16,17,15,19,16,16,18,10,7,11,16,98,93
2017-18,Pelicans,Hornets,52,45,104,93,9,7,22,26,6,18,8,22,33,22,10,8,12,14,119,115
2017-18,Pelicans,Jazz,41,40,93,96,6,12,21,32,11,24,13,25,28,24,7,4,13,17,99,116
2017-18,Pelicans,Wizards,38,46,82,96,6,9,20,26,15,15,18,20,23,34,3,10,15,12,97,116
